service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,reliability_percentage
2018-09-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,32.0
2018-09-27,553,553,Express Bus,Other Bus,Bus,PEAK,31.25
2018-09-26,553,553,Express Bus,Other Bus,Bus,PEAK,29.6875
2018-09-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,29.53020134228188
2018-09-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.59493670886076
2018-09-25,553,553,Express Bus,Other Bus,Bus,PEAK,22.033898305084744
2018-09-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.886227544910184
2018-09-24,553,553,Express Bus,Other Bus,Bus,PEAK,46.96969696969697
2018-09-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.16417910447761
2018-09-21,553,553,Express Bus,Other Bus,Bus,PEAK,35.0
2018-09-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.46835443037975
2018-09-20,553,553,Express Bus,Other Bus,Bus,PEAK,20.0
2018-09-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,34.64052287581699
2018-09-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,39.1812865497076
2018-09-19,553,553,Express Bus,Other Bus,Bus,PEAK,32.30769230769231
2018-09-18,553,553,Express Bus,Other Bus,Bus,PEAK,32.8125
2018-09-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,35.947712418300654
2018-09-17,553,553,Express Bus,Other Bus,Bus,PEAK,26.865671641791046
2018-09-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.19047619047619
2018-09-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,37.8698224852071
2018-09-14,553,553,Express Bus,Other Bus,Bus,PEAK,24.615384615384617
2018-09-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.875
2018-09-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,29.239766081871345
2018-09-13,553,553,Express Bus,Other Bus,Bus,PEAK,10.44776119402985
2018-09-12,553,553,Express Bus,Other Bus,Bus,PEAK,28.57142857142857
2018-09-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.5207100591716
2018-09-11,553,553,Express Bus,Other Bus,Bus,PEAK,34.375
2018-09-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.02312138728323
2018-09-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.84615384615385
2018-09-10,553,553,Express Bus,Other Bus,Bus,PEAK,40.67796610169492
2018-09-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.11111111111111
2018-09-07,553,553,Express Bus,Other Bus,Bus,PEAK,41.935483870967744
2018-09-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.17391304347826
2018-09-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.17687074829932
2018-09-06,553,553,Express Bus,Other Bus,Bus,PEAK,15.254237288135593
2018-09-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,34.30232558139535
2018-09-05,553,553,Express Bus,Other Bus,Bus,PEAK,37.93103448275862
2018-09-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,32.02247191011236
2018-09-04,553,553,Express Bus,Other Bus,Bus,PEAK,28.35820895522388
2018-09-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.1492537313433
2018-08-31,553,553,Express Bus,Other Bus,Bus,PEAK,29.850746268656714
2018-08-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.72727272727272
2018-08-30,553,553,Express Bus,Other Bus,Bus,PEAK,48.57142857142857
2018-08-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.63636363636363
2018-08-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.05521472392638
2018-08-29,553,553,Express Bus,Other Bus,Bus,PEAK,55.73770491803278
2018-08-28,553,553,Express Bus,Other Bus,Bus,PEAK,45.588235294117645
2018-08-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.1578947368421
2018-08-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.92655367231639
2018-08-27,553,553,Express Bus,Other Bus,Bus,PEAK,53.84615384615385
2018-08-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.90977443609023
2018-08-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.80346820809249
2018-08-24,553,553,Express Bus,Other Bus,Bus,PEAK,36.36363636363637
2018-08-23,553,553,Express Bus,Other Bus,Bus,PEAK,39.34426229508197
2018-08-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,37.423312883435585
2018-08-22,553,553,Express Bus,Other Bus,Bus,PEAK,46.3768115942029
2018-08-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.071005917159766
2018-08-21,553,553,Express Bus,Other Bus,Bus,PEAK,46.3768115942029
2018-08-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.52173913043478
2018-08-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.14634146341463
2018-08-20,553,553,Express Bus,Other Bus,Bus,PEAK,77.96610169491525
2018-08-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.91044776119402
2018-08-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.5819209039548
2018-08-17,553,553,Express Bus,Other Bus,Bus,PEAK,50.72463768115942
2018-08-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.49101796407185
2018-08-16,553,553,Express Bus,Other Bus,Bus,PEAK,43.47826086956522
2018-08-15,553,553,Express Bus,Other Bus,Bus,PEAK,35.59322033898305
2018-08-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.445086705202314
2018-08-14,553,553,Express Bus,Other Bus,Bus,PEAK,40.57971014492754
2018-08-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.28901734104046
2018-08-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.857142857142854
2018-08-13,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2018-08-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.9090909090909
2018-08-10,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2018-08-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.42857142857143
2018-08-09,553,553,Express Bus,Other Bus,Bus,PEAK,55.55555555555556
2018-08-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.76744186046511
2018-08-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.42774566473989
2018-08-08,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2018-08-07,553,553,Express Bus,Other Bus,Bus,PEAK,47.14285714285714
2018-08-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,49.42528735632184
2018-08-06,553,553,Express Bus,Other Bus,Bus,PEAK,75.0
2018-08-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.60674157303372
2018-08-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.22222222222222
2018-08-03,553,553,Express Bus,Other Bus,Bus,PEAK,36.231884057971016
2018-08-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.68992248062015
2018-08-02,553,553,Express Bus,Other Bus,Bus,PEAK,11.475409836065573
2018-08-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,26.282051282051285
2018-08-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.66666666666667
2018-08-01,553,553,Express Bus,Other Bus,Bus,PEAK,36.0655737704918
2018-07-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.125
2018-07-31,553,553,Express Bus,Other Bus,Bus,PEAK,23.333333333333332
2018-07-30,553,553,Express Bus,Other Bus,Bus,PEAK,25.757575757575758
2018-07-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.373493975903614
2018-07-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.75757575757575
2018-07-27,553,553,Express Bus,Other Bus,Bus,PEAK,47.82608695652174
2018-07-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.9438202247191
2018-07-26,553,553,Express Bus,Other Bus,Bus,PEAK,36.231884057971016
2018-07-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.0
2018-07-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.888888888888886
2018-07-25,553,553,Express Bus,Other Bus,Bus,PEAK,42.857142857142854
2018-07-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.22222222222222
2018-07-24,553,553,Express Bus,Other Bus,Bus,PEAK,44.285714285714285
2018-07-23,553,553,Express Bus,Other Bus,Bus,PEAK,67.64705882352942
2018-07-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.14285714285715
2018-07-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.6969696969697
2018-07-20,553,553,Express Bus,Other Bus,Bus,PEAK,42.857142857142854
2018-07-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.81395348837209
2018-07-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.67664670658682
2018-07-19,553,553,Express Bus,Other Bus,Bus,PEAK,36.76470588235294
2018-07-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.268292682926834
2018-07-18,553,553,Express Bus,Other Bus,Bus,PEAK,31.818181818181817
2018-07-16,553,553,Express Bus,Other Bus,Bus,PEAK,47.82608695652174
2018-07-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.55056179775281
2018-07-17,553,553,Express Bus,Other Bus,Bus,PEAK,35.294117647058826
2018-07-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.6271186440678
2018-07-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,76.69172932330827
2018-07-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.865168539325836
2018-07-13,553,553,Express Bus,Other Bus,Bus,PEAK,37.3134328358209
2018-07-12,553,553,Express Bus,Other Bus,Bus,PEAK,30.434782608695656
2018-07-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.29585798816568
2018-07-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.48314606741573
2018-07-11,553,553,Express Bus,Other Bus,Bus,PEAK,37.142857142857146
2018-07-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.57142857142857
2018-07-10,553,553,Express Bus,Other Bus,Bus,PEAK,44.285714285714285
2018-07-09,553,553,Express Bus,Other Bus,Bus,PEAK,38.57142857142858
2018-07-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.27485380116959
2018-07-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.66666666666667
2018-07-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.0
2018-07-06,553,553,Express Bus,Other Bus,Bus,PEAK,52.17391304347826
2018-07-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.04545454545455
2018-07-05,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2018-07-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.088050314465406
2018-07-03,553,553,Express Bus,Other Bus,Bus,PEAK,59.09090909090909
2018-07-02,553,553,Express Bus,Other Bus,Bus,PEAK,43.28358208955223
2018-07-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.86046511627907
2018-06-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.42105263157895
2018-06-29,553,553,Express Bus,Other Bus,Bus,PEAK,32.857142857142854
2018-06-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.14285714285715
2018-06-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.06976744186046
2018-06-28,553,553,Express Bus,Other Bus,Bus,PEAK,40.298507462686565
2018-06-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.28571428571429
2018-06-27,553,553,Express Bus,Other Bus,Bus,PEAK,42.42424242424242
2018-06-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.6953642384106
2018-06-26,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2018-06-25,553,553,Express Bus,Other Bus,Bus,PEAK,55.072463768115945
2018-06-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.647058823529406
2018-06-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.93893129770993
2018-06-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.74725274725275
2018-06-22,553,553,Express Bus,Other Bus,Bus,PEAK,43.93939393939394
2018-06-21,553,553,Express Bus,Other Bus,Bus,PEAK,56.52173913043478
2018-06-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.06172839506173
2018-06-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.33526011560693
2018-06-20,553,553,Express Bus,Other Bus,Bus,PEAK,30.88235294117647
2018-06-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.44444444444444
2018-06-19,553,553,Express Bus,Other Bus,Bus,PEAK,42.42424242424242
2018-06-18,553,553,Express Bus,Other Bus,Bus,PEAK,47.82608695652174
2018-06-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.28571428571429
2018-06-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,78.26086956521739
2018-06-15,553,553,Express Bus,Other Bus,Bus,PEAK,46.03174603174603
2018-06-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.55056179775281
2018-06-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,40.804597701149426
2018-06-14,553,553,Express Bus,Other Bus,Bus,PEAK,33.82352941176471
2018-06-13,553,553,Express Bus,Other Bus,Bus,PEAK,33.33333333333333
2018-06-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.25
2018-06-12,553,553,Express Bus,Other Bus,Bus,PEAK,22.413793103448278
2018-06-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.08670520231214
2018-06-11,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2018-06-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.97674418604651
2018-06-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,76.08695652173914
2018-06-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.111111111111114
2018-06-08,553,553,Express Bus,Other Bus,Bus,PEAK,54.285714285714285
2018-06-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.348837209302324
2018-06-07,553,553,Express Bus,Other Bus,Bus,PEAK,35.714285714285715
2018-06-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.00000000000001
2018-06-06,553,553,Express Bus,Other Bus,Bus,PEAK,35.294117647058826
2018-06-05,553,553,Express Bus,Other Bus,Bus,PEAK,32.20338983050847
2018-06-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,34.13173652694611
2018-06-04,553,553,Express Bus,Other Bus,Bus,PEAK,55.714285714285715
2018-06-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.70588235294118
2018-05-31,553,553,Express Bus,Other Bus,Bus,PEAK,41.53846153846154
2018-05-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.783625730994146
2018-05-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.42424242424242
2018-05-30,553,553,Express Bus,Other Bus,Bus,PEAK,31.428571428571427
2018-05-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.42028985507246
2018-05-29,553,553,Express Bus,Other Bus,Bus,PEAK,28.57142857142857
2018-05-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,79.85611510791367
2018-05-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.84180790960452
2018-05-25,553,553,Express Bus,Other Bus,Bus,PEAK,33.33333333333333
2018-05-24,553,553,Express Bus,Other Bus,Bus,PEAK,42.1875
2018-05-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.4472049689441
2018-05-23,553,553,Express Bus,Other Bus,Bus,PEAK,29.411764705882355
2018-05-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.80790960451977
2018-05-22,553,553,Express Bus,Other Bus,Bus,PEAK,28.57142857142857
2018-05-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.6144578313253
2018-05-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.509433962264154
2018-05-21,553,553,Express Bus,Other Bus,Bus,PEAK,44.776119402985074
2018-05-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,79.71014492753623
2018-05-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.675159235668794
2018-05-18,553,553,Express Bus,Other Bus,Bus,PEAK,48.07692307692308
2018-05-17,553,553,Express Bus,Other Bus,Bus,PEAK,28.57142857142857
2018-05-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.604395604395606
2018-05-16,553,553,Express Bus,Other Bus,Bus,PEAK,55.55555555555556
2018-05-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.29585798816568
2018-05-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.3416149068323
2018-05-15,553,553,Express Bus,Other Bus,Bus,PEAK,26.5625
2018-05-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.55056179775281
2018-05-14,553,553,Express Bus,Other Bus,Bus,PEAK,42.857142857142854
2018-05-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,73.38709677419355
2018-05-11,553,553,Express Bus,Other Bus,Bus,PEAK,41.7910447761194
2018-05-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.857142857142854
2018-05-10,553,553,Express Bus,Other Bus,Bus,PEAK,26.08695652173913
2018-05-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.47727272727273
2018-05-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.19277108433735
2018-05-09,553,553,Express Bus,Other Bus,Bus,PEAK,36.36363636363637
2018-05-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.04597701149425
2018-05-08,553,553,Express Bus,Other Bus,Bus,PEAK,47.05882352941176
2018-05-07,553,553,Express Bus,Other Bus,Bus,PEAK,52.94117647058824
2018-05-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.32748538011695
2018-05-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,76.97841726618705
2018-05-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.74157303370787
2018-05-04,553,553,Express Bus,Other Bus,Bus,PEAK,46.875
2018-05-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.84615384615385
2018-05-03,553,553,Express Bus,Other Bus,Bus,PEAK,34.285714285714285
2018-05-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.94117647058824
2018-05-02,553,553,Express Bus,Other Bus,Bus,PEAK,37.142857142857146
2018-05-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.76470588235294
2018-05-01,553,553,Express Bus,Other Bus,Bus,PEAK,43.47826086956522
2018-04-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.395348837209305
2018-04-30,553,553,Express Bus,Other Bus,Bus,PEAK,51.61290322580645
2018-04-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.62589928057554
2018-04-27,553,553,Express Bus,Other Bus,Bus,PEAK,58.82352941176471
2018-04-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.56962025316456
2018-04-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.89873417721519
2018-04-26,553,553,Express Bus,Other Bus,Bus,PEAK,40.57971014492754
2018-04-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.60355029585799
2018-04-25,553,553,Express Bus,Other Bus,Bus,PEAK,30.88235294117647
2018-04-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.49717514124294
2018-04-24,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2018-04-23,553,553,Express Bus,Other Bus,Bus,PEAK,58.82352941176471
2018-04-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.07382550335571
2018-04-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.42105263157895
2018-04-20,553,553,Express Bus,Other Bus,Bus,PEAK,43.47826086956522
2018-04-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.50898203592814
2018-04-19,553,553,Express Bus,Other Bus,Bus,PEAK,53.62318840579711
2018-04-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.55555555555556
2018-04-18,553,553,Express Bus,Other Bus,Bus,PEAK,58.82352941176471
2018-04-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.47727272727273
2018-04-17,553,553,Express Bus,Other Bus,Bus,PEAK,52.94117647058824
2018-04-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.44444444444444
2018-04-16,553,553,Express Bus,Other Bus,Bus,PEAK,53.73134328358209
2018-04-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.54545454545454
2018-04-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,87.32394366197182
2018-04-13,553,553,Express Bus,Other Bus,Bus,PEAK,41.7910447761194
2018-04-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.86363636363637
2018-04-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,30.813953488372093
2018-04-12,553,553,Express Bus,Other Bus,Bus,PEAK,51.42857142857142
2018-04-11,553,553,Express Bus,Other Bus,Bus,PEAK,62.31884057971014
2018-04-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.80898876404494
2018-04-10,553,553,Express Bus,Other Bus,Bus,PEAK,62.121212121212125
2018-04-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.50837988826815
2018-04-09,553,553,Express Bus,Other Bus,Bus,PEAK,64.28571428571429
2018-04-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.9774011299435
2018-04-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,77.6978417266187
2018-04-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.55555555555556
2018-04-06,553,553,Express Bus,Other Bus,Bus,PEAK,31.25
2018-04-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,33.33333333333333
2018-04-05,553,553,Express Bus,Other Bus,Bus,PEAK,30.434782608695656
2018-04-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.77108433734939
2018-04-04,553,553,Express Bus,Other Bus,Bus,PEAK,46.3768115942029
2018-04-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.558282208588956
2018-04-03,553,553,Express Bus,Other Bus,Bus,PEAK,25.71428571428571
2018-04-02,553,553,Express Bus,Other Bus,Bus,PEAK,56.52173913043478
2018-04-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.75
2018-03-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,72.85714285714285
2018-03-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.377049180327866
2018-03-30,553,553,Express Bus,Other Bus,Bus,PEAK,38.23529411764706
2018-03-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.01675977653631
2018-03-29,553,553,Express Bus,Other Bus,Bus,PEAK,31.818181818181817
2018-03-28,553,553,Express Bus,Other Bus,Bus,PEAK,50.72463768115942
2018-03-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,49.42528735632184
2018-03-27,553,553,Express Bus,Other Bus,Bus,PEAK,53.03030303030303
2018-03-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.19209039548022
2018-03-26,553,553,Express Bus,Other Bus,Bus,PEAK,52.23880597014925
2018-03-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.451977401129945
2018-03-23,553,553,Express Bus,Other Bus,Bus,PEAK,36.666666666666664
2018-03-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.42857142857142
2018-03-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,72.66187050359713
2018-03-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.10734463276836
2018-03-22,553,553,Express Bus,Other Bus,Bus,PEAK,65.21739130434783
2018-03-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.09090909090909
2018-03-21,553,553,Express Bus,Other Bus,Bus,PEAK,49.25373134328358
2018-03-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.714285714285715
2018-03-20,553,553,Express Bus,Other Bus,Bus,PEAK,44.927536231884055
2018-03-19,553,553,Express Bus,Other Bus,Bus,PEAK,55.88235294117647
2018-03-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.47727272727273
2018-03-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.55555555555556
2018-03-16,553,553,Express Bus,Other Bus,Bus,PEAK,33.84615384615385
2018-03-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.25
2018-03-15,553,553,Express Bus,Other Bus,Bus,PEAK,35.9375
2018-03-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.55555555555556
2018-03-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.05202312138728
2018-03-14,553,553,Express Bus,Other Bus,Bus,PEAK,59.70149253731343
2018-03-13,553,553,Express Bus,Other Bus,Bus,PEAK,34.42622950819672
2018-03-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.913580246913575
2018-03-12,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2018-03-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.9060773480663
2018-03-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.91176470588235
2018-03-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.91017964071856
2018-03-09,553,553,Express Bus,Other Bus,Bus,PEAK,27.692307692307693
2018-03-08,553,553,Express Bus,Other Bus,Bus,PEAK,33.84615384615385
2018-03-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.79545454545454
2018-03-07,553,553,Express Bus,Other Bus,Bus,PEAK,64.70588235294117
2018-03-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.65853658536586
2018-03-06,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2018-03-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.395604395604394
